record_num,m_birth_date,m_birth_hour,m_born_lat,m_born_long,m_sign,m_sun,m_sun_speed,m_sun_house,m_moon,m_moon_speed,m_moon_house,m_mercury,m_mercury_speed,m_mercury_house,m_venus,m_venus_speed,m_venus_house,m_mars,m_mars_speed,m_mars_house,m_jupiter,m_jupiter_speed,m_jupiter_house,m_saturn,m_saturn_speed,m_saturn_house,m_uranus,m_uranus_speed,m_uranus_house,m_neptune,m_neptune_speed,m_neptune_house,m_pluto,m_pluto_speed,m_pluto_house,m_chiron,m_chiron_speed,m_chiron_house,m_lilith,m_lilith_speed,m_lilith_house,m_truenode,m_truenode_speed,m_truenode_house,m_pof,m_pof_speed,m_pof_house,m_vertex,m_vertex_speed,m_vertex_house,m_ascendant,m_ascendant_speed,m_house2,m_house2_speed,m_house3,m_house3_speed,m_house4,m_house4_speed,m_house5,m_house5_house,m_house6,m_house6_house,m_house7,m_house7_speed,m_house8,m_house8_speed,m_house9,m_house9_speed,m_MC,m_MC_speed,m_house11,m_house11_speed,m_house12,m_house12_speed,f_birth_date,f_birth_hour,f_born_lat,f_born_long,f_sign,f_sun,f_sun_speed,f_sun_house,f_moon,f_moon_speed,f_moon_house,f_mercury,f_mercury_speed,f_mercury_house,f_venus,f_venus_speed,f_venus_house,f_mars,f_mars_speed,f_mars_house,f_jupiter,f_jupiter_speed,f_jupiter_house,f_saturn,f_saturn_speed,f_saturn_house,f_uranus,f_uranus_speed,f_uranus_house,f_neptune,f_neptune_speed,f_neptune_house,f_pluto,f_pluto_speed,f_pluto_house,f_chiron,f_chiron_speed,f_chiron_house,f_lilith,f_lilith_speed,f_lilith_house,f_truenode,f_truenode_speed,f_truenode_house,f_pof,f_pof_speed,f_pof_house,f_vertex,f_vertex_speed,f_vertex_house,f_ascendant,f_ascendant_speed,f_house2,f_house2_speed,f_house3,f_house3_speed,f_house4,f_house4_speed,f_house5,f_house5_house,f_house6,f_house6_house,f_house7,f_house7_speed,f_house8,f_house8_speed,f_house9,f_house9_speed,f_MC,f_MC_speed,f_house11,f_house11_speed,f_house12,f_house12_speed,success_rate
1352,19.08.1957,15:24:45,-15.6,23333.0,LEO,146.3579347,0.9626914,3.0,67.8678815,13.0996138,7.6704656,172.7180225,0.6176032,4.0,179.5348458,1.1982169,3.0,157.2320778,0.6350994,3.0,182.3365558,0.1929904,4.0,247.7291153,0.0123746,3.0,128.5021867,0.0595207,10.0,210.2238386,0.0200599,12.4839512,150.0151262,0.0329328,11.0,314.175135,-0.0517599,4.0,339.4899265,0.111845,11.0,223.9680603,-0.0167892,10.0,150.93855460000003,-0.0167892,6.0,17.5799653,-0.0167892,12.8416805,229.4286078,12.8416805,257.4895689,12.8416805,283.0198625,12.8416805,309.4594612,12.8416805,339.5904478,12.8416805,14.053289,12.8416805,49.4286078,12.8416805,77.4895689,12.8416805,103.0198625,12.8416805,129.4594612,12.8416805,159.5904478,12.8416805,194.053289,12.8416805,27.01.1962,21:36:07,-5.78333,-35.2,LEO,307.4827931,1.0160572,6.0,205.2777882,12.1413016,2.0,322.8143299,-0.0478552,7.0,307.5956766,1.2561231,6.0,296.0768113,0.773612,6.0,316.6803999,0.2376765,6.0,302.8472624,0.1187899,6.0,149.3798968,-0.039606,1.0,223.4100354,0.0096183,3.0,159.6038454,-0.0209994,1.0,334.5195404,0.0602969,7.0,160.0416535,0.1109001,1.0,138.0795325,0.0090732,12.88497,39.45026470000005,0.0090732,9.0,353.1066396,0.0090732,12.88497,141.6552696,12.88497,174.9590626,12.88497,207.8636977,12.88497,237.7746452,12.88497,265.1106013,12.88497,292.1958269,12.88497,321.6552696,12.88497,354.9590626,12.88497,27.8636977,12.88497,57.7746452,12.88497,85.1106013,12.88497,112.1958269,12.88497,70
1353,20.12.1959,05:04:20,51.5,-2.98333,SAGITTARIUS,267.5601979,1.0181035,8.0,143.0287498,12.4094199,7.0,248.0895468,1.339451,9.0,224.4411,1.1700421,8.0,251.7576433,0.7207097,8.0,256.1278943,0.2236367,6.0,278.0682263,0.1168061,6.0,140.8354284,-0.0205451,7.0,218.4030016,0.0269526,10.0,156.1342318,-0.0058271,9.0,323.8230324,0.0459242,8.0,74.3192924,0.1119813,4.0,179.1710147,-0.0822791,11.0,354.4375957,-0.0822791,2.0,91.2026177,-0.0822791,10.6005372,229.9061476,10.6005372,260.3778893,10.6005372,299.7846722,10.6005372,339.578696,10.6005372,10.2631246,10.6005372,32.6491583,10.6005372,49.9061476,10.6005372,80.3778893,10.6005372,119.7846722,10.6005372,159.578696,10.6005372,190.2631246,10.6005372,212.6491583,10.6005372,02.07.1940,19:20:43,-9.4,-40.5,SAGITTARIUS,100.7167233,0.9536452,7.0,67.5181315,12.9086559,6.0,124.0122634,0.4397128,8.0,91.4980999,-0.5575236,7.0,119.5973314,0.6365684,8.3196745,39.6855914,0.1705828,5.0,42.2327428,0.0862345,5.0,54.7127638,0.0442722,5.0,172.9559871,0.0154913,10.1228574,121.847631,0.0265856,8.0,111.1815109,0.1098616,7.9922278,2.416105,0.1108361,4.3781273,196.2578813,-0.139953,10.0,298.105994,-0.139953,10.811225,21.0844265,-0.139953,10.811225,264.9074022,10.811225,291.1672207,10.811225,318.7834324,10.811225,349.5049,10.811225,22.5367049,10.811225,54.8863425,10.811225,84.9074022,10.811225,111.1672207,10.811225,138.7834324,10.811225,169.5049,10.811225,202.5367049,10.811225,234.8863425,10.811225,55
1354,01.12.1982,22:27:04,-15.6,23333.0,SAGITTARIUS,249.4056127,1.0134886,9.0,82.2043896,14.9518504,10.0,256.1746468,1.5568301,8.0,256.2938716,1.2560145,8.0,293.5447577,0.7727797,4.0,234.9073219,0.2177771,4.0,210.2607799,0.1033676,9.0,245.1628955,0.0616355,11.0,266.1195625,0.0365427,4.0,208.4552061,0.0325107,2.0,54.4530938,-0.0507808,12.5512376,288.1886349,0.1108544,8.4416785,94.3464261,-0.0174115,9.0,258.6603705,-0.0174115,1.0,319.8182469,-0.0174115,1.9734774,65.8615936,1.9734774,95.1394624,1.9734774,126.0213804,1.9734774,158.5876862,1.9734774,190.6816785,1.9734774,219.8066662,1.9734774,245.8615936,1.9734774,275.1394624,1.9734774,306.0213804,1.9734774,338.5876862,1.9734774,10.6816785,1.9734774,39.8066662,1.9734774,29.01.1933,14:14:45,25.78333,-56.1,SAGITTARIUS,309.2533216,1.0157939,10.0,354.6206221,12.8543458,12.2928034,302.7117084,1.6529206,10.0,288.9549337,1.2490613,10.0,169.8119893,-0.1114405,6.0,172.5334399,-0.0672099,6.0,307.3933658,0.1195225,10.0,19.875391,0.0266334,12.9710672,159.5848279,-0.0231495,5.0,112.0014889,-0.0206139,4.0,53.5726038,-0.0029495,1.0,60.2888251,0.1120093,2.0,337.9659144,0.0230129,11.0,67.10528729999999,0.0230129,2.0,189.1588839,0.0230129,11.8760775,21.7379868,11.8760775,54.6893074,11.8760775,80.7492082,11.8760775,104.7048317,11.8760775,130.5732244,11.8760775,162.3404326,11.8760775,201.7379868,11.8760775,234.6893074,11.8760775,260.7492082,11.8760775,284.7048317,11.8760775,310.5732244,11.8760775,342.3404326,11.8760775,60
1355,24.05.1968,20:25:10,-22.9,-47.05,GEMINI,63.697906,0.9607437,7.0,36.9827588,11.8190685,8.0,86.2405805,0.9154136,8.0,56.4886326,1.2281974,9.0,71.3443975,0.6917605,11.0,147.426605,0.0934673,9.0,21.2670811,0.104133,5.0,175.1042003,-0.0072536,10.0,234.9248894,-0.026764,12.8074849,170.1826502,-0.0033744,10.0,2.6193886,0.0344415,5.0,57.2329503,0.1113083,5.0,18.0201643,-0.0494556,6.0,216.28082890000002,-0.0494556,11.0,27.4709606,-0.0494556,5.770402,242.9959761,5.770402,268.8707044,5.770402,293.0872446,5.770402,319.3112915,5.770402,350.4199221,5.770402,26.5793703,5.770402,62.9959761,5.770402,88.8707044,5.770402,113.0872446,5.770402,139.3112915,5.770402,170.4199221,5.770402,206.5793703,5.770402,10.06.1967,14:09:35,-2.53333,-44.3,GEMINI,79.0092484,0.9564186,10.0,107.22966,13.1300417,11.0,103.119229,1.0703308,11.0,124.0137987,1.0219359,12.0421371,196.3972677,0.1804059,2.0,123.1666157,0.1860532,11.0,10.8320743,0.070286,8.0,170.3500937,0.0113334,1.0,232.2846177,-0.0234973,3.0,168.0076629,0.0062271,1.0,359.605991,0.019577,7.0,18.499871,0.1108884,8.0,36.1466754,-0.1207192,8.0,182.21647230000002,-0.1207192,1.0,357.662808,-0.1207192,8.9089016,153.9960607,8.9089016,186.9927716,8.9089016,218.945964,8.9089016,248.1002539,8.9089016,275.4839522,8.9089016,303.4370659,8.9089016,333.9960607,8.9089016,6.9927716,8.9089016,38.945964,8.9089016,68.1002539,8.9089016,95.4839522,8.9089016,123.4370659,8.9089016,75
1356,21.03.1991,00:20:28,-15.6,23333.0,PISCES,359.8885794,0.9936608,9.0,60.4321466,14.1830808,6.0,16.4677339,1.5913016,10.0,32.5513152,1.2090586,8.0,83.2642472,0.5046117,9.0,123.6940195,-0.0304593,9.0,304.311089,0.0834729,6.0,283.4726747,0.0239603,11.0,286.5345463,0.0158079,1.0,230.1694513,-0.0148927,11.0,111.1649004,-0.0062658,6.0,266.0189529,0.1110668,5.0,295.6985135,-0.0757054,7.0,151.19110030000002,-0.0757054,8.0,11.0886023,-0.0757054,4.0548361,211.7346675,4.0548361,242.2469207,4.0548361,268.5894706,4.0548361,294.2452928,4.0548361,322.4564533,4.0548361,355.4319534,4.0548361,31.7346675,4.0548361,62.2469207,4.0548361,88.5894706,4.0548361,114.2452928,4.0548361,142.4564533,4.0548361,175.4319534,4.0548361,11.07.1966,03:17:45,32.78333,-83.05,PISCES,108.3837671,0.9536224,5.0,20.9742832,12.1120452,2.0,130.8789459,0.2899364,6.0,77.355016,1.1909378,4.0,90.0014097,0.676452,4.0,104.3457336,0.2255678,5.0,359.6877832,0.0006825,1.0,166.4899082,0.0397959,7.0,229.5218194,-0.0108774,8.0,166.3134287,0.0218626,7.0,356.1715695,-0.0103269,1.0,341.2475205,0.1119164,1.0,53.7472493,0.0044528,3.0,65.0402282,0.0044528,3.0,170.2205298,0.0044528,3.0847783,337.6307443,3.0847783,19.8638167,3.0847783,51.4619699,3.0847783,76.167693,3.0847783,98.8659411,3.0847783,123.9821254,3.0847783,157.6307443,3.0847783,199.8638167,3.0847783,231.4619699,3.0847783,256.167693,3.0847783,278.8659411,3.0847783,303.9821254,3.0847783,90
1357,23.12.1957,06:52:28,-15.8,-47.86667,CAPRICORN,271.1915586,1.0190586,10.0,295.537847,12.7449111,9.0,277.180272,-1.210526,10.0,311.7234678,0.5345246,8.0,240.1550678,0.690991,11.0,207.3957456,0.1456291,1.0,258.4379816,0.1164348,10.0,131.0964186,-0.0301953,7.0,214.2439774,0.0235743,11.0,152.2393712,-0.0093862,9.0,314.2938204,0.0602454,3.5897469,353.513738,0.1114106,4.0,219.2165413,-0.168258,6.0,220.6776063,-0.168258,3.0,23.6777915,-0.168258,12.2295498,245.0238947,12.2295498,271.3750147,12.2295498,296.8205591,12.2295498,324.5030872,12.2295498,356.365993,12.2295498,31.2239442,12.2295498,65.0238947,12.2295498,91.3750147,12.2295498,116.8205591,12.2295498,144.5030872,12.2295498,176.365993,12.2295498,211.2239442,12.2295498,31.08.1948,15:26:36,-5.78333,-35.2,CAPRICORN,158.1052404,0.9680543,9.0,118.0014574,14.768196,8.0,175.2364222,1.6115763,9.0,112.2726837,0.9454651,7.0,208.0731758,0.6535717,10.0,259.475225,0.0477854,12.6744907,147.7183405,0.1261612,9.0,90.0300953,0.0300046,7.0456949,191.4723795,0.0322086,10.0,135.2916151,0.0283476,8.0,230.0310292,0.0713402,11.0,334.6407274,0.1118264,3.0,36.7811483,-0.124335,5.0,308.8915945,-0.124335,2.0,14.0390042,-0.124335,5.2562136,268.7878115,5.2562136,295.6690691,5.2562136,324.3179941,5.2562136,355.8172846,5.2562136,28.5606229,5.2562136,59.7706838,5.2562136,88.7878115,5.2562136,115.6690691,5.2562136,144.3179941,5.2562136,175.8172846,5.2562136,208.5606229,5.2562136,239.7706838,5.2562136,95
1358,18.12.1965,06:05:28,-2.53333,-44.3,SAGITTARIUS,266.1130903,1.0181839,7.0,211.8898844,13.2377447,5.0,244.9227122,0.7199526,7.0,307.7917574,0.5953109,8.0,296.1056359,0.7806801,7.0,86.2591683,-0.1361571,1.0,341.4960563,0.0577528,5.0037141,169.610816,0.006632,1.0,231.0172303,0.032081,2.0,168.4685342,0.0016024,11.3997075,348.1375272,0.0177576,7.0,318.2937624,0.1119761,3.0,64.6049619,0.0268596,8.0,281.1730342,0.0268596,5.0,4.0935847,0.0268596,7.6049558,226.9498283,7.6049558,255.6496208,7.6049558,282.9475037,7.6049558,311.2545183,7.6049558,342.2236779,7.6049558,15.0835581,7.6049558,46.9498283,7.6049558,75.6496208,7.6049558,102.9475037,7.6049558,131.2545183,7.6049558,162.2236779,7.6049558,195.0835581,7.6049558,09.05.1983,03:27:54,-27.83333,-48.41667,SAGITTARIUS,47.9556818,0.9673581,3.0,2.7396784,12.7026448,2.0,53.4051519,-0.516813,4.0,89.6492182,1.1266445,5.0,54.4735942,0.7152543,4.0,248.3502872,-0.1115942,10.0,209.8338048,-0.0705105,9.0,247.9109645,-0.0380381,10.0,268.8598024,-0.0185797,11.0,207.5847735,-0.0260442,9.0,56.9491226,0.0711938,4.0,305.7505747,0.1112309,12.3178591,85.7160252,-0.0957126,5.0,10.014733999999976,-0.0957126,2.0,85.4480984,-0.0957126,5.0288867,324.7987306,5.0288867,350.498062,5.0288867,20.0900586,5.0288867,52.3524717,5.0288867,84.7967636,5.0288867,115.7533985,5.0288867,144.7987306,5.0288867,170.498062,5.0288867,200.0900586,5.0288867,232.3524717,5.0288867,264.7967636,5.0288867,295.7533985,5.0288867,50
1359,04.11.1933,03:01:23,-23.55,-46.63333,SCORPIO,221.2511318,1.0020848,5.0,61.5163909,12.1482466,2.0,243.596957,0.5201412,4.0,267.194456,1.1075429,7.0,258.6262869,0.7412547,5.3669707,191.6819014,0.2015127,2.0,310.0692867,0.0343382,7.0,24.7793302,-0.0386121,6.0,161.9189209,0.0221031,6.0,114.7443029,-0.0036685,4.0,62.5469175,-0.0501353,1.0,91.4656212,0.1116079,7.0,325.2512047,-0.2216101,5.0,279.9839898,-0.2216101,7.6802807,333.8484214,-0.2216101,7.6802807,120.2492489,7.6802807,157.3352149,7.6802807,193.4764212,7.6802807,224.0855849,7.6802807,249.8992412,7.6802807,274.0193853,7.6802807,300.2492489,7.6802807,337.3352149,7.6802807,13.4764212,7.6802807,44.0855849,7.6802807,69.8992412,7.6802807,94.0193853,7.6802807,16.12.1992,16:49:21,-2.53333,-44.3,SCORPIO,264.9978443,1.0176472,9.0,173.6885175,14.1527436,6.0,245.4743161,1.3253732,8.0,309.2759161,1.1574052,10.0,115.4378097,-0.2453311,4.0,191.89388,0.1226085,6.0,314.8424385,0.0911547,10.0,286.782294,0.0562496,9.0,287.7933036,0.0354924,9.0,234.096431,0.0357472,7.0,143.4891167,-0.0184258,5.0,336.7946969,0.1119695,11.0,261.4955451,-0.0003115,8.0,116.33070940000002,-0.0003115,4.0,177.1860418,-0.0003115,8.9173137,25.0213826,8.9173137,55.3703799,8.9173137,83.803953,8.9173137,111.8572574,8.9173137,141.4523888,8.9173137,173.1340712,8.9173137,205.0213826,8.9173137,235.3703799,8.9173137,263.803953,8.9173137,291.8572574,8.9173137,321.4523888,8.9173137,353.1340712,8.9173137,80
1360,04.09.1972,19:08:36,-23.55,-46.63333,VIRGO,162.3266326,0.9698422,4.0,126.8467215,13.3658179,7.0,148.7682685,1.7829989,4.0,116.7313251,1.0191876,5.0,163.2086972,0.6384222,7.9378391,268.6592522,0.0326756,2.0,79.8959819,0.0494119,10.0,196.4655892,0.054764,11.0,242.6133485,0.0116751,11.0,181.1517485,0.0363059,9.0,16.4889751,-0.0355092,4.0,231.6793179,0.1117692,4.0,295.2364373,-0.0255818,3.0,283.3922811,-0.0255818,1.0,69.2888148,-0.0255818,12.1873662,318.8721922,12.1873662,345.0474418,12.1873662,14.8384287,12.1873662,46.9808249,12.1873662,79.0265646,12.1873662,109.6604038,12.1873662,138.8721922,12.1873662,165.0474418,12.1873662,194.8384287,12.1873662,226.9808249,12.1873662,259.0265646,12.1873662,289.6604038,12.1873662,18.05.1986,00:42:17,42.33333,-81.3,VIRGO,56.801713,0.963138,6.0,158.6562832,13.1522919,9.0,50.7562966,2.1204509,6.0,85.7367355,1.2044236,7.0,290.3206816,0.2395818,2.0,348.2453301,0.1535612,4.0,247.1497533,-0.0725094,1.0,261.3460435,-0.0359483,1.0,275.3919156,-0.0194563,2.0,215.3830927,-0.0257782,11.0,73.5977391,0.0796628,7.0,68.8401188,0.1112812,7.0,29.6720883,0.0156646,5.0,339.76523099999997,0.0156646,3.0,101.3941479,0.0156646,5.6202571,237.9106608,5.6202571,269.2416361,5.6202571,306.3148673,5.6202571,343.3790928,5.6202571,14.1098641,5.6202571,38.1518786,5.6202571,57.9106608,5.6202571,89.2416361,5.6202571,126.3148673,5.6202571,163.3790928,5.6202571,194.1098641,5.6202571,218.1518786,5.6202571,90
1361,22.12.1959,12:10:53,48.85,-0.11667,SAGITTARIUS,269.8985252,1.018577,3.0,172.173866,13.0321963,6.0,251.2216029,1.3863043,4.0,227.1336573,1.1751115,3.0,253.4145619,0.7224666,6.0,256.6406087,0.2229195,6.0,278.3369967,0.1172788,6.0,140.786081,-0.0224266,8.0,218.4637986,0.0259977,9.0,156.1195011,-0.006997,7.0,323.9305154,0.0476857,1.0,74.57641,0.1119702,7.0,179.08836,-0.0038128,6.0,268.55398290000005,-0.0038128,6.0,182.2983143,-0.0038128,6.8885147,6.2786421,6.8885147,49.5721674,6.8885147,73.6904948,6.8885147,92.6680958,6.8885147,112.1406395,6.8885147,138.2584785,6.8885147,186.2786421,6.8885147,229.5721674,6.8885147,253.6904948,6.8885147,272.6680958,6.8885147,292.1406395,6.8885147,318.2584785,6.8885147,17.06.1980,05:18:50,51.5,-2.98333,SAGITTARIUS,86.1634913,0.9548889,12.5252594,139.5099089,12.4195794,3.0,110.4349313,0.8028905,1.0,83.146047,-0.6191762,12.5081555,167.6092012,0.4932119,4.0,154.0087278,0.135092,3.0,170.7539953,0.0429585,4.0,232.2454711,-0.0322353,5.0,261.1639835,-0.0269081,6.0,199.0059531,-0.0064386,5.0,46.3194492,0.0537366,11.0,188.1163823,0.1114139,4.0,141.574183,-0.003925,3.0,156.4493055,-0.003925,3.0,238.0318036,-0.003925,3.2260286,103.1028879,3.2260286,118.7973299,3.2260286,136.8328122,3.2260286,160.8662383,3.2260286,196.3411334,3.2260286,243.4290506,3.2260286,283.1028879,3.2260286,298.7973299,3.2260286,316.8328122,3.2260286,340.8662383,3.2260286,16.3411334,3.2260286,63.4290506,3.2260286,75
1362,25.06.1954,20:55:42,-15.8,-47.86667,CANCER,93.7374094,0.9539607,1.0,31.0731502,14.4651534,10.0,108.5440627,-0.205798,7.5128738,129.6304807,1.1757418,2.0,272.2846098,-0.3108702,12.8324662,97.2720205,0.2270266,10.0,212.7381445,-0.0176059,11.0305779,112.1186661,0.0586182,8.0,203.3093276,-0.005024,11.0,143.1500078,0.0224398,9.0,297.1577228,-0.0524299,2.0,211.2628016,0.111976,3.0,284.7984755,-0.0161372,11.0,338.6501381,-0.0161372,3.0,35.2709731,-0.0161372,1.3523401,275.9858789,1.3523401,301.2055363,1.3523401,328.5111186,1.3523401,359.4732807,1.3523401,32.9258107,1.3523401,65.6364228,1.3523401,95.9858789,1.3523401,121.2055363,1.3523401,148.5111186,1.3523401,179.4732807,1.3523401,212.9258107,1.3523401,245.6364228,1.3523401,12.01.1958,04:49:22,-22.9,-47.05,CANCER,291.4842513,1.0187809,3.0,196.5078484,14.0504847,11.0,268.1339987,0.7626697,2.0,315.9529697,-0.1701321,4.0,254.0190063,0.7016486,1.0,209.8676794,0.100795,12.2813942,260.6762669,0.1071508,1.0,130.3811953,-0.040579,9.0,214.6162288,0.0135312,12.4175521,151.9648686,-0.0178096,10.0,315.6041618,0.0704236,4.0,355.7313536,0.1113022,5.0,217.4487352,-0.0065761,12.4558235,332.3690461,-0.0065761,4.0,24.7371391,-0.0065761,12.4558235,237.3926432,12.4558235,263.9975268,12.4558235,288.2603512,12.4558235,314.0049171,12.4558235,344.3673796,12.4558235,20.2706303,12.4558235,57.3926432,12.4558235,83.9975268,12.4558235,108.2603512,12.4558235,134.0049171,12.4558235,164.3673796,12.4558235,200.2706303,12.4558235,45
1363,18.09.1931,06:09:03,-9.4,-40.5,VIRGO,174.3690099,0.9762941,5.0,256.8926362,13.4958365,7.0,157.0398373,0.5949286,4.0,177.0900349,1.2447719,6.0,210.5993443,0.6717461,8.0,133.4387066,0.1916387,8.0,286.6571385,-0.0058553,9.0,18.2978848,-0.0359505,9.0,156.2315269,0.0356578,2.0,111.9046934,0.0141751,12.290125,53.4506753,-0.0195277,10.130182,4.6988378,0.1107671,7.0,5.4561015,0.0050177,3.0,50.06778459999998,0.0050177,2.0,347.7555229,0.0050177,8.5623217,132.5914109,8.5623217,166.2699371,8.5623217,199.9298865,8.5623217,230.4086664,8.5623217,257.6998284,8.5623217,284.1056694,8.5623217,312.5914109,8.5623217,346.2699371,8.5623217,19.9298865,8.5623217,50.4086664,8.5623217,77.6998284,8.5623217,104.1056694,8.5623217,15.12.1939,09:59:53,42.33333,-81.3,VIRGO,262.5302244,1.0176446,2.0,314.9077945,12.0847321,3.0,241.3305638,0.893946,1.0,287.7041877,1.2444014,2.0,346.7983497,0.6678215,4.0,359.5898509,0.0691657,4.0,24.5623467,-0.0230779,5.0,48.7159991,-0.0324105,7.0,175.4676501,0.0075375,10.0,122.5624802,-0.0162457,9.0,108.6457307,-0.0588864,8.0,340.1559245,0.1114388,4.0,207.5885136,-0.1208491,12.0125376,175.55989449999998,-0.1208491,10.0,90.2382128,-0.1208491,12.0125376,227.9374646,12.0125376,257.8150826,12.0125376,293.0009932,12.0125376,329.730914,12.0125376,1.7656545,12.0125376,27.3042083,12.0125376,47.9374646,12.0125376,77.8150826,12.0125376,113.0009932,12.0125376,149.730914,12.0125376,181.7656545,12.0125376,207.3042083,12.0125376,70
1364,12.05.1966,11:21:27,-20.8,-49.38333,TAURUS,51.2776701,0.9654899,3.0,321.2977448,11.9186175,9.2232446,35.1283758,1.8417536,3.0,8.0920803,1.1194519,4.0,48.1581261,0.727051,5.0,91.3339656,0.1985516,1.0,356.850016,0.0883047,9.0,165.5400035,-0.0099677,3.0,230.8002965,-0.0271835,5.0,165.8647244,-0.0076828,3.0,355.2555154,0.0390486,10.0,334.5651657,0.1120354,8.0,55.3442395,1.44e-05,12.2649833,343.1965296999999,1.44e-05,9.0,312.3624638,1.44e-05,12.2649833,73.176455,12.2649833,103.4832042,12.2649833,136.2202535,12.2649833,169.9453027,12.2649833,201.3186267,12.2649833,228.6662356,12.2649833,253.176455,12.2649833,283.4832042,12.2649833,316.2202535,12.2649833,349.9453027,12.2649833,21.3186267,12.2649833,48.6662356,12.2649833,21.08.1965,01:13:48,-9.4,-40.5,TAURUS,147.7720333,0.9631899,4.0,69.0195153,13.7513136,2.0,138.9274293,-0.5390731,4.0,181.7997374,1.1952033,5.0,210.3411683,0.6323059,6.0,86.0227253,0.1614255,2.0,345.0621958,-0.0710343,11.0,164.105621,0.0610095,5.0,227.3659507,0.0119429,7.0,165.4342657,0.034282,5.0,351.263368,-0.0412792,11.0,304.9640398,0.1116577,10.0,70.4487373,0.0010217,2.0,318.3510132,0.0010217,10.0,160.1558872,0.0010217,2.1372908,37.1035312,2.1372908,66.4839495,2.1372908,95.2679554,2.1372908,124.7594177,2.1372908,155.8355457,2.1372908,187.3842949,2.1372908,217.1035312,2.1372908,246.4839495,2.1372908,275.2679554,2.1372908,304.7594177,2.1372908,335.8355457,2.1372908,7.3842949,2.1372908,70
1365,04.10.1953,18:35:37,-5.78333,-35.2,LIBRA,191.234044,0.9857929,7.0,155.8964594,11.8550969,11.0,210.1165804,1.4534127,7.0,162.9348968,1.2241809,8.0,162.6182996,0.6280101,5.0,86.2996864,0.0342442,7.0,207.8553683,0.1178088,7.0,112.829235,0.0219768,9.0,203.1577797,0.0366309,10.0,144.3592306,0.0233563,8.0,285.4425578,0.0173516,3.0,181.6850181,0.1117464,9.0,300.8453595,-0.1088837,5.0,310.9739191,-0.1088837,4.0,184.284866,-0.1088837,11.5049365,346.3115037,11.5049365,17.7672164,11.5049365,48.7080193,11.5049365,77.9073433,11.5049365,106.2775382,11.5049365,135.5151682,11.5049365,166.3115037,11.5049365,197.7672164,11.5049365,228.7080193,11.5049365,257.9073433,11.5049365,286.2775382,11.5049365,315.5151682,11.5049365,10.09.1981,19:52:17,25.78333,-56.1,LIBRA,168.001539,0.9721604,7.9600482,306.3662676,12.936831,12.881189,191.4272184,1.362998,8.0,207.5136397,1.1719408,9.0,125.5323865,0.6281492,6.0,193.6454845,0.2049089,8.0,189.7681953,0.1170503,8.0,236.6477476,0.0312556,10.0,262.1015854,0.00405,11.0,202.8642581,0.0342616,9.2135154,52.7647346,-0.0139161,3.9741883,238.528931,0.1117471,10.0,120.8383909,-0.011593,6.0,88.81627260000005,-0.011593,5.0,158.1378762,-0.011593,6.6784378,310.451544,6.6784378,349.545413,6.6784378,25.1582237,6.6784378,54.1002144,6.6784378,78.7705817,6.6784378,102.7985429,6.6784378,130.451544,6.6784378,169.545413,6.6784378,205.1582237,6.6784378,234.1002144,6.6784378,258.7705817,6.6784378,282.7985429,6.6784378,80
1366,31.03.1966,13:29:55,53.4,-96.8,ARIES,10.3827019,0.9870339,5.0,122.5642524,14.3436011,7.0,353.3525338,-0.3417018,6.0,324.1417779,0.9371667,6.0,16.9433444,0.761649,6.0,84.2930361,0.1291482,1.0,352.3929286,0.1194159,4.0,166.6261795,-0.0387466,6.0,231.8173065,-0.0185207,7.0,166.5639873,-0.0238255,6.0,353.1462558,0.0585509,11.9071253,329.8689471,0.1120826,11.783548,56.3562174,-0.0506376,6.0,165.80405729999998,-0.0506376,3.0,199.8617203,-0.0506376,1.0817406,53.6225068,1.0817406,78.3207169,1.0817406,95.4949351,1.0817406,112.3611579,1.0817406,133.7380084,1.0817406,169.5995761,1.0817406,233.6225068,1.0817406,258.3207169,1.0817406,275.4949351,1.0817406,292.3611579,1.0817406,313.7380084,1.0817406,349.5995761,1.0817406,31.08.1976,23:32:20,-30.03333,-51.0,ARIES,158.6634692,0.9677739,5.8324005,246.4704704,13.9779209,8.0,185.0530916,0.6546823,6.7890218,179.0674241,1.2296598,6.5517256,184.9714827,0.6457511,6.7738903,60.6279988,0.0606999,2.0,130.7522465,0.1191892,4.9224337,214.1603251,0.0417374,7.0,251.2183611,0.0048687,9.0,190.3313617,0.034339,6.9118787,31.5925982,-0.0234767,1.0,33.9269513,0.1107547,1.0,215.2219757,0.0033357,7.0,98.55853680000001,0.0033357,7.8713859,225.770684,0.0033357,7.8713859,10.7515356,7.8713859,39.0053327,7.8713859,69.5415506,7.8713859,101.3567557,7.8713859,133.2422074,7.8713859,163.5601561,7.8713859,190.7515356,7.8713859,219.0053327,7.8713859,249.5415506,7.8713859,281.3567557,7.8713859,313.2422074,7.8713859,343.5601561,7.8713859,45
